sample_id,time,Valuetype,Source,Value
2592,"2017-09-28 06:28:02.065249",std_d2H,str#226,0.40831057716311
2592,"2017-09-28 06:28:02.065249",std_H2O,str#226,26.0976590619925
2592,"2017-09-28 06:28:02.065249",mean_H2O,str#226,19473.9668890475
2592,"2017-09-28 06:28:02.065249",cows_readytime,str#226,1200.0
2592,"2017-09-28 06:28:02.065249",mean_d18O,str#226,-29.5803024353796
2592,"2017-09-28 06:28:02.065249",mean_d2H,str#226,-120.818492236253
2594,"2017-09-28 06:47:30.650158",cows_switchtime,CoWSstd2,1020.0
2594,"2017-09-28 06:47:30.650158",std_d18O,CoWSstd2,0.190166101017076
2594,"2017-09-28 06:47:30.650158",std_d2H,CoWSstd2,0.38028491225241
2594,"2017-09-28 06:47:30.650158",std_H2O,CoWSstd2,47.3714682310036
2594,"2017-09-28 06:47:30.650158",mean_H2O,CoWSstd2,19633.5981380033
2594,"2017-09-28 06:47:30.650158",cows_readytime,CoWSstd2,1200.0
2594,"2017-09-28 06:47:30.650158",mean_d18O,CoWSstd2,-40.254809439785
2594,"2017-09-28 06:47:30.650158",mean_d2H,CoWSstd2,-201.581723030572
2596,"2017-09-28 07:11:41.262634",flushspeed,str#176,2.6067888659259
2596,"2017-09-28 07:11:41.262634",samplevol,str#176,66.9918670654297
2596,"2017-09-28 07:11:41.262634",sourceid,str#176,2.0
2596,"2017-09-28 07:11:41.262634",cows_switchtime,str#176,1020.0
2596,"2017-09-28 07:11:41.262634",std_d18O,str#176,0.231719376907279
2596,"2017-09-28 07:11:41.262634",std_d2H,str#176,0.401268471825048
2596,"2017-09-28 07:11:41.262634",std_H2O,str#176,74.3752868510682
2596,"2017-09-28 07:11:41.262634",mean_H2O,str#176,19624.8121991594
2596,"2017-09-28 07:11:41.262634",cows_readytime,str#176,1200.0
2596,"2017-09-28 07:11:41.262634",mean_d18O,str#176,-29.6107273462707
2596,"2017-09-28 07:11:41.262634",mean_d2H,str#176,-121.488243085435
2597,"2017-09-28 07:34:48.735328",flushspeed,str#226,1.52222592797154
2597,"2017-09-28 07:34:48.735328",samplevol,str#226,64.5606460571289
2597,"2017-09-28 07:34:48.735328",sourceid,str#226,3.0
2598,"2017-09-28 07:54:30.809962",flushspeed,gw#195,1.2365684269552
2598,"2017-09-28 07:54:30.809962",samplevol,gw#195,61.5897636413574
2597,"2017-09-28 07:34:48.735328",cows_switchtime,str#226,1020.0
2597,"2017-09-28 07:34:48.735328",std_d18O,str#226,0.179124285166147
2597,"2017-09-28 07:34:48.735328",std_d2H,str#226,0.390932395210226
2597,"2017-09-28 07:34:48.735328",std_H2O,str#226,95.1715832053569
2597,"2017-09-28 07:34:48.735328",mean_H2O,str#226,19600.7869539966
2597,"2017-09-28 07:34:48.735328",cows_readytime,str#226,1200.0
2597,"2017-09-28 07:34:48.735328",mean_d18O,str#226,-29.6950711530978
2597,"2017-09-28 07:34:48.735328",mean_d2H,str#226,-121.11674603805
2598,"2017-09-28 07:54:30.809962",sourceid,gw#195,4.0
2598,"2017-09-28 07:54:30.809962",cows_switchtime,gw#195,1020.0
2598,"2017-09-28 07:54:30.809962",std_d18O,gw#195,0.197372949426841
2598,"2017-09-28 07:54:30.809962",std_d2H,gw#195,0.391258191057343
2598,"2017-09-28 07:54:30.809962",std_H2O,gw#195,39.6986724205729
2598,"2017-09-28 07:54:30.809962",mean_H2O,gw#195,19491.8663212901
2598,"2017-09-28 07:54:30.809962",cows_readytime,gw#195,1200.0
2598,"2017-09-28 07:54:30.809962",mean_d18O,gw#195,-29.2986475514854
2598,"2017-09-28 07:54:30.809962",mean_d2H,gw#195,-119.164699056844
2599,"2017-09-28 08:11:34.302151",cows_switchtime,CoWSstd1,1020.0
2599,"2017-09-28 08:11:34.302151",std_d18O,CoWSstd1,0.195023404297361
2599,"2017-09-28 08:11:34.302151",std_d2H,CoWSstd1,0.452969999283085
2599,"2017-09-28 08:11:34.302151",std_H2O,CoWSstd1,61.7175432438696
2599,"2017-09-28 08:11:34.302151",mean_H2O,CoWSstd1,19542.2204310602
2599,"2017-09-28 08:11:34.302151",cows_readytime,CoWSstd1,1200.0
2599,"2017-09-28 08:11:34.302151",mean_d18O,CoWSstd1,-19.4270710915498
2599,"2017-09-28 08:11:34.302151",mean_d2H,CoWSstd1,-73.2564984850136
2601,"2017-09-28 08:34:18.832838",flushspeed,str#176,2.59100037702851
2601,"2017-09-28 08:34:18.832838",samplevol,str#176,65.7854995727539
2601,"2017-09-28 08:34:18.832838",sourceid,str#176,2.0
2601,"2017-09-28 08:34:18.832838",cows_switchtime,str#176,1020.0
2601,"2017-09-28 08:34:18.832838",std_d18O,str#176,0.178938002399061
2601,"2017-09-28 08:34:18.832838",std_d2H,str#176,0.371762250164981
2601,"2017-09-28 08:34:18.832838",std_H2O,str#176,50.5657460344349
2601,"2017-09-28 08:34:18.832838",mean_H2O,str#176,19540.9547010598
2601,"2017-09-28 08:34:18.832838",cows_readytime,str#176,1200.0
2601,"2017-09-28 08:34:18.832838",mean_d18O,str#176,-29.5182240416122
2601,"2017-09-28 08:34:18.832838",mean_d2H,str#176,-120.302241832983
2602,"2017-09-28 08:56:24.334488",flushspeed,gw#233,1.75754222048582
2602,"2017-09-28 08:56:24.334488",samplevol,gw#233,70.0415725708008
2602,"2017-09-28 08:56:24.334488",sourceid,gw#233,8.0
2602,"2017-09-28 08:56:24.334488",cows_switchtime,gw#233,1020.0
2602,"2017-09-28 08:56:24.334488",std_d18O,gw#233,0.193368127356326
2602,"2017-09-28 08:56:24.334488",std_d2H,gw#233,0.410813592616862
2602,"2017-09-28 08:56:24.334488",std_H2O,gw#233,36.8749405858908
2602,"2017-09-28 08:56:24.334488",mean_H2O,gw#233,19725.0303740307
2602,"2017-09-28 08:56:24.334488",cows_readytime,gw#233,1200.0
2602,"2017-09-28 08:56:24.334488",mean_d18O,gw#233,-29.4078063795584
2602,"2017-09-28 08:56:24.334488",mean_d2H,gw#233,-119.718210497009
2603,"2017-09-28 09:17:30.171935",flushspeed,str#226,1.53563504594175
2603,"2017-09-28 09:17:30.171935",samplevol,str#226,66.0568771362305
2603,"2017-09-28 09:17:30.171935",sourceid,str#226,3.0
2603,"2017-09-28 09:17:30.171935",cows_switchtime,str#226,1020.0
2603,"2017-09-28 09:17:30.171935",std_d18O,str#226,0.193739146757226
2603,"2017-09-28 09:17:30.171935",std_d2H,str#226,0.384232740306188
2603,"2017-09-28 09:17:30.171935",std_H2O,str#226,57.2586007404476
2603,"2017-09-28 09:17:30.171935",mean_H2O,str#226,19584.9197011611
2603,"2017-09-28 09:17:30.171935",cows_readytime,str#226,1200.0
2603,"2017-09-28 09:17:30.171935",mean_d18O,str#226,-29.5766197305222
2603,"2017-09-28 09:17:30.171935",mean_d2H,str#226,-120.904579112427
2605,"2017-09-28 09:36:57.920494",cows_switchtime,CoWSstd2,1020.0
2605,"2017-09-28 09:36:57.920494",std_d18O,CoWSstd2,0.17437191592582
2605,"2017-09-28 09:36:57.920494",std_d2H,CoWSstd2,0.412516119033275
2605,"2017-09-28 09:36:57.920494",std_H2O,CoWSstd2,58.3324220254177
2605,"2017-09-28 09:36:57.920494",mean_H2O,CoWSstd2,19582.6977406974
2605,"2017-09-28 09:36:57.920494",cows_readytime,CoWSstd2,1200.0
2605,"2017-09-28 09:36:57.920494",mean_d18O,CoWSstd2,-40.3204037469315
2605,"2017-09-28 09:36:57.920494",mean_d2H,CoWSstd2,-202.035283070235
2607,"2017-09-28 09:59:09.902256",flushspeed,str#176,2.61375696824273
2607,"2017-09-28 09:59:09.902256",samplevol,str#176,66.0574798583984
2607,"2017-09-28 09:59:09.902256",sourceid,str#176,2.0
2607,"2017-09-28 09:59:09.902256",cows_switchtime,str#176,1020.0
2607,"2017-09-28 09:59:09.902256",std_d18O,str#176,0.186292769047182
2607,"2017-09-28 09:59:09.902256",std_d2H,str#176,0.347245907895565
2607,"2017-09-28 09:59:09.902256",std_H2O,str#176,62.3853982380345
2607,"2017-09-28 09:59:09.902256",mean_H2O,str#176,19591.6204526896
2607,"2017-09-28 09:59:09.902256",cows_readytime,str#176,1200.0
2607,"2017-09-28 09:59:09.902256",mean_d18O,str#176,-29.6853450491169
2607,"2017-09-28 09:59:09.902256",mean_d2H,str#176,-121.931494732745
2608,"2017-09-28 10:22:14.801474",flushspeed,str#226,1.61227177843633
2608,"2017-09-28 10:22:14.801474",samplevol,str#226,67.2978363037109
2608,"2017-09-28 10:22:14.801474",sourceid,str#226,3.0
2609,"2017-09-28 10:41:58.256631",flushspeed,gw#195,1.36739172807449
2609,"2017-09-28 10:41:58.256631",samplevol,gw#195,69.4101715087891
2608,"2017-09-28 10:22:14.801474",cows_switchtime,str#226,1020.0
2608,"2017-09-28 10:22:14.801474",std_d18O,str#226,0.194422649666695
2608,"2017-09-28 10:22:14.801474",std_d2H,str#226,0.335047631893982
2608,"2017-09-28 10:22:14.801474",std_H2O,str#226,51.2868011009606
2608,"2017-09-28 10:22:14.801474",mean_H2O,str#226,19445.8213801454
2608,"2017-09-28 10:22:14.801474",cows_readytime,str#226,1200.0
2608,"2017-09-28 10:22:14.801474",mean_d18O,str#226,-29.6405523484068
2608,"2017-09-28 10:22:14.801474",mean_d2H,str#226,-121.317729587775
2609,"2017-09-28 10:41:58.256631",sourceid,gw#195,4.0
2609,"2017-09-28 10:41:58.256631",cows_switchtime,gw#195,1020.0
2609,"2017-09-28 10:41:58.256631",std_d18O,gw#195,0.189674849821763
2609,"2017-09-28 10:41:58.256631",std_d2H,gw#195,0.368463953210247
2609,"2017-09-28 10:41:58.256631",std_H2O,gw#195,89.8056418991047
2609,"2017-09-28 10:41:58.256631",mean_H2O,gw#195,19187.9476697009
2609,"2017-09-28 10:41:58.256631",cows_readytime,gw#195,1200.0
2609,"2017-09-28 10:41:58.256631",mean_d18O,gw#195,-29.4196714200512
2609,"2017-09-28 10:41:58.256631",mean_d2H,gw#195,-119.527138385118
2610,"2017-09-28 10:58:59.793077",cows_switchtime,CoWSstd1,1020.0
2610,"2017-09-28 10:58:59.793077",std_d18O,CoWSstd1,0.195815916001249
2610,"2017-09-28 10:58:59.793077",std_d2H,CoWSstd1,0.433746470053548
2610,"2017-09-28 10:58:59.793077",std_H2O,CoWSstd1,92.0238175214777
2610,"2017-09-28 10:58:59.793077",mean_H2O,CoWSstd1,19541.5643074756
2610,"2017-09-28 10:58:59.793077",cows_readytime,CoWSstd1,1200.0
2610,"2017-09-28 10:58:59.793077",mean_d18O,CoWSstd1,-19.3545855139012
2610,"2017-09-28 10:58:59.793077",mean_d2H,CoWSstd1,-72.9885524680392
2612,"2017-09-28 11:21:13.216711",flushspeed,str#176,3.17331150074927
2612,"2017-09-28 11:21:13.216711",samplevol,str#176,67.2012176513672
2612,"2017-09-28 11:21:13.216711",sourceid,str#176,2.0
2612,"2017-09-28 11:21:13.216711",cows_switchtime,str#176,1020.0
2612,"2017-09-28 11:21:13.216711",std_d18O,str#176,0.182671259032896
2612,"2017-09-28 11:21:13.216711",std_d2H,str#176,0.388703894690516
2612,"2017-09-28 11:21:13.216711",std_H2O,str#176,63.339559798486
2612,"2017-09-28 11:21:13.216711",mean_H2O,str#176,19421.6737720706
2612,"2017-09-28 11:21:13.216711",cows_readytime,str#176,1200.0
2612,"2017-09-28 11:21:13.216711",mean_d18O,str#176,-29.5793044881489
2612,"2017-09-28 11:21:13.216711",mean_d2H,str#176,-120.392915339031
2613,"2017-09-28 11:43:09.549792",flushspeed,gw#233,2.19621168439685
2613,"2017-09-28 11:43:09.549792",samplevol,gw#233,73.1953430175781
2613,"2017-09-28 11:43:09.549792",sourceid,gw#233,8.0
2613,"2017-09-28 11:43:09.549792",cows_switchtime,gw#233,1020.0
2613,"2017-09-28 11:43:09.549792",std_d18O,gw#233,0.180072220620621
2613,"2017-09-28 11:43:09.549792",std_d2H,gw#233,0.396443506608075
2613,"2017-09-28 11:43:09.549792",std_H2O,gw#233,80.0523224293947
2613,"2017-09-28 11:43:09.549792",mean_H2O,gw#233,19558.7702892808
2613,"2017-09-28 11:43:09.549792",cows_readytime,gw#233,1200.0
2613,"2017-09-28 11:43:09.549792",mean_d18O,gw#233,-29.501325421427
2613,"2017-09-28 11:43:09.549792",mean_d2H,gw#233,-119.907703957046
2614,"2017-09-28 12:04:21.534194",flushspeed,str#226,1.95048502672557
2614,"2017-09-28 12:04:21.534194",samplevol,str#226,74.2705688476562
2614,"2017-09-28 12:04:21.534194",sourceid,str#226,3.0
2614,"2017-09-28 12:04:21.534194",cows_switchtime,str#226,1020.0
2614,"2017-09-28 12:04:21.534194",std_d18O,str#226,0.186606844982049
2614,"2017-09-28 12:04:21.534194",std_d2H,str#226,0.330006544197832
2614,"2017-09-28 12:04:21.534194",std_H2O,str#226,26.3348605166041
2614,"2017-09-28 12:04:21.534194",mean_H2O,str#226,19479.3223661474
2614,"2017-09-28 12:04:21.534194",cows_readytime,str#226,1200.0
2614,"2017-09-28 12:04:21.534194",mean_d18O,str#226,-29.6218474042606
2614,"2017-09-28 12:04:21.534194",mean_d2H,str#226,-120.900890467968
2616,"2017-09-28 12:23:46.999561",cows_switchtime,CoWSstd2,1020.0
2616,"2017-09-28 12:23:46.999561",std_d18O,CoWSstd2,0.197373002583502
2616,"2017-09-28 12:23:46.999561",std_d2H,CoWSstd2,0.438200102942109
2616,"2017-09-28 12:23:46.999561",std_H2O,CoWSstd2,51.2914142384866
2616,"2017-09-28 12:23:46.999561",mean_H2O,CoWSstd2,19589.4446776348
2616,"2017-09-28 12:23:46.999561",cows_readytime,CoWSstd2,1200.0
2616,"2017-09-28 12:23:46.999561",mean_d18O,CoWSstd2,-40.5479798120628
2616,"2017-09-28 12:23:46.999561",mean_d2H,CoWSstd2,-202.655569034541
2618,"2017-09-28 12:45:49.916105",flushspeed,str#176,3.04192279591841
2618,"2017-09-28 12:45:49.916105",samplevol,str#176,68.1208190917969
2618,"2017-09-28 12:45:49.916105",sourceid,str#176,2.0
2618,"2017-09-28 12:45:49.916105",cows_switchtime,str#176,1020.0
2618,"2017-09-28 12:45:49.916105",std_d18O,str#176,0.207357945182527
2618,"2017-09-28 12:45:49.916105",std_d2H,str#176,0.377734839096317
2618,"2017-09-28 12:45:49.916105",std_H2O,str#176,95.4704307146594
2618,"2017-09-28 12:45:49.916105",mean_H2O,str#176,19500.7066600632
2618,"2017-09-28 12:45:49.916105",cows_readytime,str#176,1200.0
2618,"2017-09-28 12:45:49.916105",mean_d18O,str#176,-29.6691517768512
2618,"2017-09-28 12:45:49.916105",mean_d2H,str#176,-121.874177646884
2619,"2017-09-28 13:08:53.274676",flushspeed,str#226,1.76278851193506
2619,"2017-09-28 13:08:53.274676",samplevol,str#226,64.7172546386719
2619,"2017-09-28 13:08:53.274676",sourceid,str#226,3.0
2620,"2017-09-28 13:28:09.909571",flushspeed,gw#195,1.44116247489379
2620,"2017-09-28 13:28:09.909571",samplevol,gw#195,67.8628997802734
2619,"2017-09-28 13:08:53.274676",cows_switchtime,str#226,1020.0
2619,"2017-09-28 13:08:53.274676",std_d18O,str#226,0.182229803271179
2619,"2017-09-28 13:08:53.274676",std_d2H,str#226,0.359875423725528
2619,"2017-09-28 13:08:53.274676",std_H2O,str#226,58.0945913104668
2619,"2017-09-28 13:08:53.274676",mean_H2O,str#226,19631.0835949409
2619,"2017-09-28 13:08:53.274676",cows_readytime,str#226,1200.0
2619,"2017-09-28 13:08:53.274676",mean_d18O,str#226,-29.6826804844114
2619,"2017-09-28 13:08:53.274676",mean_d2H,str#226,-121.239799282562
2620,"2017-09-28 13:28:09.909571",sourceid,gw#195,4.0
2620,"2017-09-28 13:28:09.909571",cows_switchtime,gw#195,1020.0
2620,"2017-09-28 13:28:09.909571",std_d18O,gw#195,0.21375845856249
2620,"2017-09-28 13:28:09.909571",std_d2H,gw#195,0.365367291222208
2620,"2017-09-28 13:28:09.909571",std_H2O,gw#195,51.8016131838665
2620,"2017-09-28 13:28:09.909571",mean_H2O,gw#195,19166.31880524
2620,"2017-09-28 13:28:09.909571",cows_readytime,gw#195,1200.0
2620,"2017-09-28 13:28:09.909571",mean_d18O,gw#195,-29.4183156662531
2620,"2017-09-28 13:28:09.909571",mean_d2H,gw#195,-119.563419831367
2621,"2017-09-28 13:45:12.419929",cows_switchtime,CoWSstd1,1020.0
2621,"2017-09-28 13:45:12.419929",std_d18O,CoWSstd1,0.178705671471667
2621,"2017-09-28 13:45:12.419929",std_d2H,CoWSstd1,0.383636963456045
2621,"2017-09-28 13:45:12.419929",std_H2O,CoWSstd1,62.1755266393468
2621,"2017-09-28 13:45:12.419929",mean_H2O,CoWSstd1,19445.1931268095
2621,"2017-09-28 13:45:12.419929",cows_readytime,CoWSstd1,1200.0
2621,"2017-09-28 13:45:12.419929",mean_d18O,CoWSstd1,-19.4765042903116
2621,"2017-09-28 13:45:12.419929",mean_d2H,CoWSstd1,-73.1895329291963
2623,"2017-09-28 14:07:15.642949",flushspeed,str#176,3.64287466232575
2623,"2017-09-28 14:07:15.642949",samplevol,str#176,74.6425018310547
2623,"2017-09-28 14:07:15.642949",sourceid,str#176,2.0
2623,"2017-09-28 14:07:15.642949",cows_switchtime,str#176,1020.0
2623,"2017-09-28 14:07:15.642949",std_d18O,str#176,0.196391953130237
2623,"2017-09-28 14:07:15.642949",std_d2H,str#176,0.358392482411753
2623,"2017-09-28 14:07:15.642949",std_H2O,str#176,35.3934204745781
2623,"2017-09-28 14:07:15.642949",mean_H2O,str#176,19347.5197321673
2623,"2017-09-28 14:07:15.642949",cows_readytime,str#176,1200.0
2623,"2017-09-28 14:07:15.642949",mean_d18O,str#176,-29.625999410677
2623,"2017-09-28 14:07:15.642949",mean_d2H,str#176,-120.46673616852
2624,"2017-09-28 14:29:20.705286",flushspeed,gw#233,2.10146698648325
2624,"2017-09-28 14:29:20.705286",samplevol,gw#233,70.5147247314453
2624,"2017-09-28 14:29:20.705286",sourceid,gw#233,8.0
2624,"2017-09-28 14:29:20.705286",cows_switchtime,gw#233,1020.0
2624,"2017-09-28 14:29:20.705286",std_d18O,gw#233,0.179805939616571
2624,"2017-09-28 14:29:20.705286",std_d2H,gw#233,0.402114407249758
2624,"2017-09-28 14:29:20.705286",std_H2O,gw#233,48.6304078545796
2624,"2017-09-28 14:29:20.705286",mean_H2O,gw#233,19485.0027425944
2624,"2017-09-28 14:29:20.705286",cows_readytime,gw#233,1200.0
2624,"2017-09-28 14:29:20.705286",mean_d18O,gw#233,-29.475578149466
2624,"2017-09-28 14:29:20.705286",mean_d2H,gw#233,-119.883712297732
2625,"2017-09-28 14:50:24.342427",flushspeed,str#226,1.73261442722193
2625,"2017-09-28 14:50:24.342427",samplevol,str#226,66.2482452392578
2625,"2017-09-28 14:50:24.342427",sourceid,str#226,3.0
2625,"2017-09-28 14:50:24.342427",cows_switchtime,str#226,1020.0
2625,"2017-09-28 14:50:24.342427",std_d18O,str#226,0.176077013680528
2625,"2017-09-28 14:50:24.342427",std_d2H,str#226,0.354734228467772
2625,"2017-09-28 14:50:24.342427",std_H2O,str#226,37.6309137139122
2625,"2017-09-28 14:50:24.342427",mean_H2O,str#226,19510.7351628126
2625,"2017-09-28 14:50:24.342427",cows_readytime,str#226,1200.0
2625,"2017-09-28 14:50:24.342427",mean_d18O,str#226,-29.7180946343533
2625,"2017-09-28 14:50:24.342427",mean_d2H,str#226,-120.963697791787
2628,"2017-09-28 15:12:42.160190",cows_switchtime,CoWSstd2,1020.0
2628,"2017-09-28 15:12:42.160190",std_d18O,CoWSstd2,0.181064233514672
2628,"2017-09-28 15:12:42.160190",std_d2H,CoWSstd2,0.412871879251454
2628,"2017-09-28 15:12:42.160190",std_H2O,CoWSstd2,30.1554866210142
2628,"2017-09-28 15:12:42.160190",mean_H2O,CoWSstd2,19455.1323844325
2628,"2017-09-28 15:12:42.160190",cows_readytime,CoWSstd2,1200.0
2628,"2017-09-28 15:12:42.160190",mean_d18O,CoWSstd2,-40.4632450805517
2628,"2017-09-28 15:12:42.160190",mean_d2H,CoWSstd2,-202.551520484018
2629,"2017-09-28 15:35:53.361507",flushspeed,str#176,3.13733843048573
2629,"2017-09-28 15:35:53.361507",samplevol,str#176,67.9829864501953
2629,"2017-09-28 15:35:53.361507",sourceid,str#176,2.0
2629,"2017-09-28 15:35:53.361507",cows_switchtime,str#176,1020.0
2629,"2017-09-28 15:35:53.361507",std_d18O,str#176,0.17352284589638
2629,"2017-09-28 15:35:53.361507",std_d2H,str#176,0.360986804421176
2629,"2017-09-28 15:35:53.361507",std_H2O,str#176,50.7865605301271
2629,"2017-09-28 15:35:53.361507",mean_H2O,str#176,19488.5013681015
2629,"2017-09-28 15:35:53.361507",cows_readytime,str#176,1200.0
2629,"2017-09-28 15:35:53.361507",mean_d18O,str#176,-29.7431236008504
2629,"2017-09-28 15:35:53.361507",mean_d2H,str#176,-121.93383145977
2630,"2017-09-28 15:58:55.734224",flushspeed,str#226,1.54169841444684
2630,"2017-09-28 15:58:55.734224",samplevol,str#226,58.5783729553223
2630,"2017-09-28 15:58:55.734224",sourceid,str#226,3.0
2631,"2017-09-28 16:18:22.241044",flushspeed,gw#195,1.60757401912271
2631,"2017-09-28 16:18:22.241044",samplevol,gw#195,71.8585586547852
2630,"2017-09-28 15:58:55.734224",cows_switchtime,str#226,1020.0
2630,"2017-09-28 15:58:55.734224",std_d18O,str#226,0.20204711815996
2630,"2017-09-28 15:58:55.734224",std_d2H,str#226,0.415125008405531
2630,"2017-09-28 15:58:55.734224",std_H2O,str#226,35.1500505318043
2630,"2017-09-28 15:58:55.734224",mean_H2O,str#226,19350.6931712358
2630,"2017-09-28 15:58:55.734224",cows_readytime,str#226,1200.0
2630,"2017-09-28 15:58:55.734224",mean_d18O,str#226,-29.6977907766145
2630,"2017-09-28 15:58:55.734224",mean_d2H,str#226,-121.468585821607
2631,"2017-09-28 16:18:22.241044",sourceid,gw#195,4.0
2631,"2017-09-28 16:18:22.241044",cows_switchtime,gw#195,1020.0
2631,"2017-09-28 16:18:22.241044",std_d18O,gw#195,0.200584399685542
2631,"2017-09-28 16:18:22.241044",std_d2H,gw#195,0.352762512792401
2631,"2017-09-28 16:18:22.241044",std_H2O,gw#195,53.2510177501331
2631,"2017-09-28 16:18:22.241044",mean_H2O,gw#195,19565.7326887897
2631,"2017-09-28 16:18:22.241044",cows_readytime,gw#195,1200.0
2631,"2017-09-28 16:18:22.241044",mean_d18O,gw#195,-29.3755584622771
2631,"2017-09-28 16:18:22.241044",mean_d2H,gw#195,-119.399781001563
2633,"2017-09-28 16:37:47.724803",cows_switchtime,CoWSstd1,1020.0
2633,"2017-09-28 16:37:47.724803",std_d18O,CoWSstd1,0.195438866133758
2633,"2017-09-28 16:37:47.724803",std_d2H,CoWSstd1,0.420242940743051
2633,"2017-09-28 16:37:47.724803",std_H2O,CoWSstd1,34.7682733955576
2633,"2017-09-28 16:37:47.724803",mean_H2O,CoWSstd1,19420.5428249783
2633,"2017-09-28 16:37:47.724803",cows_readytime,CoWSstd1,1200.0
2633,"2017-09-28 16:37:47.724803",mean_d18O,CoWSstd1,-19.5237439244601
2633,"2017-09-28 16:37:47.724803",mean_d2H,CoWSstd1,-72.9513378738416
2634,"2017-09-28 17:00:53.311073",flushspeed,str#176,2.86429975707979
2634,"2017-09-28 17:00:53.311073",samplevol,str#176,60.737476348877
2634,"2017-09-28 17:00:53.311073",sourceid,str#176,2.0
2634,"2017-09-28 17:00:53.311073",cows_switchtime,str#176,1020.0
2634,"2017-09-28 17:00:53.311073",std_d18O,str#176,0.196446056402401
2634,"2017-09-28 17:00:53.311073",std_d2H,str#176,0.370859854879096
2634,"2017-09-28 17:00:53.311073",std_H2O,str#176,113.035106404455
2634,"2017-09-28 17:00:53.311073",mean_H2O,str#176,19338.8861391423
2634,"2017-09-28 17:00:53.311073",cows_readytime,str#176,1200.0
2634,"2017-09-28 17:00:53.311073",mean_d18O,str#176,-29.6192129828814
2634,"2017-09-28 17:00:53.311073",mean_d2H,str#176,-120.607911137121
2635,"2017-09-28 17:22:57.180415",flushspeed,gw#233,1.93606963285149
2635,"2017-09-28 17:22:57.180415",samplevol,gw#233,69.4410095214844
2635,"2017-09-28 17:22:57.180415",sourceid,gw#233,8.0
2635,"2017-09-28 17:22:57.180415",cows_switchtime,gw#233,1020.0
2635,"2017-09-28 17:22:57.180415",std_d18O,gw#233,0.179510527430013
2635,"2017-09-28 17:22:57.180415",std_d2H,gw#233,0.379157069383927
2635,"2017-09-28 17:22:57.180415",std_H2O,gw#233,56.6524866079666
2635,"2017-09-28 17:22:57.180415",mean_H2O,gw#233,19446.6198264459
2635,"2017-09-28 17:22:57.180415",cows_readytime,gw#233,1200.0
2635,"2017-09-28 17:22:57.180415",mean_d18O,gw#233,-29.5283311267765
2635,"2017-09-28 17:22:57.180415",mean_d2H,gw#233,-119.942180857699
2636,"2017-09-28 17:44:10.072641",flushspeed,str#226,1.49711205448707
2636,"2017-09-28 17:44:10.072641",samplevol,str#226,61.0402526855469
2636,"2017-09-28 17:44:10.072641",sourceid,str#226,3.0
2636,"2017-09-28 17:44:10.072641",cows_switchtime,str#226,1020.0
2636,"2017-09-28 17:44:10.072641",std_d18O,str#226,0.205878930665537
2636,"2017-09-28 17:44:10.072641",std_d2H,str#226,0.32969471316965
2636,"2017-09-28 17:44:10.072641",std_H2O,str#226,40.1622039861989
2636,"2017-09-28 17:44:10.072641",mean_H2O,str#226,19460.8825266548
2636,"2017-09-28 17:44:10.072641",cows_readytime,str#226,1200.0
2636,"2017-09-28 17:44:10.072641",mean_d18O,str#226,-29.6155855397147
2636,"2017-09-28 17:44:10.072641",mean_d2H,str#226,-120.902396154942
2639,"2017-09-28 18:08:25.521572",cows_switchtime,CoWSstd2,1020.0
2639,"2017-09-28 18:08:25.521572",std_d18O,CoWSstd2,0.181590701185679
2639,"2017-09-28 18:08:25.521572",std_d2H,CoWSstd2,0.371506736663955
2639,"2017-09-28 18:08:25.521572",std_H2O,CoWSstd2,11.623287872968
2639,"2017-09-28 18:08:25.521572",mean_H2O,CoWSstd2,19454.5562632573
2639,"2017-09-28 18:08:25.521572",cows_readytime,CoWSstd2,1200.0
2639,"2017-09-28 18:08:25.521572",mean_d18O,CoWSstd2,-40.4791212166575
2639,"2017-09-28 18:08:25.521572",mean_d2H,CoWSstd2,-202.616755517734
2640,"2017-09-28 18:31:41.034524",flushspeed,str#176,2.82917968934443
2640,"2017-09-28 18:31:41.034524",samplevol,str#176,67.4080352783203
2640,"2017-09-28 18:31:41.034524",sourceid,str#176,2.0
2640,"2017-09-28 18:31:41.034524",cows_switchtime,str#176,1020.0
2640,"2017-09-28 18:31:41.034524",std_d18O,str#176,0.200722049504589
2640,"2017-09-28 18:31:41.034524",std_d2H,str#176,0.350675470306463
2640,"2017-09-28 18:31:41.034524",std_H2O,str#176,47.1409408451123
2640,"2017-09-28 18:31:41.034524",mean_H2O,str#176,19241.8255791942
2640,"2017-09-28 18:31:41.034524",cows_readytime,str#176,1200.0
2640,"2017-09-28 18:31:41.034524",mean_d18O,str#176,-29.702505993006
2640,"2017-09-28 18:31:41.034524",mean_d2H,str#176,-122.101384099264
2641,"2017-09-28 18:54:48.093568",flushspeed,str#226,1.71525751791203
2641,"2017-09-28 18:54:48.093568",samplevol,str#226,68.2758255004883
2641,"2017-09-28 18:54:48.093568",sourceid,str#226,3.0
2641,"2017-09-28 18:54:48.093568",cows_switchtime,str#226,1020.0
2641,"2017-09-28 18:54:48.093568",std_d18O,str#226,0.17578369371318
2641,"2017-09-28 18:54:48.093568",std_d2H,str#226,0.401971092945464
2641,"2017-09-28 18:54:48.093568",std_H2O,str#226,83.1672307643884
2641,"2017-09-28 18:54:48.093568",mean_H2O,str#226,19607.7579256737
